rank,act_cov_eig,recon_cov_eig,act_cov_cum_energy_pct,recon_cov_cum_energy_pct
1216,3.6898448,1.7608433,91.451385,95.28016
1217,3.6863692,1.7569371,91.46578,95.28929
1218,3.6816828,1.7548628,91.48018,95.298416
1219,3.6748555,1.7532276,91.49454,95.30753
1220,3.6728415,1.746265,91.50889,95.31661
1221,3.6623943,1.7445405,91.5232,95.32569
1222,3.6599696,1.7440585,91.537506,95.334755
1223,3.6546478,1.741375,91.55178,95.34382
1224,3.6502218,1.7386259,91.566055,95.35285
1225,3.6469514,1.7364885,91.5803,95.361885
1226,3.6427743,1.7347776,91.594536,95.3709
1227,3.6376011,1.7339755,91.60876,95.37992
1228,3.6354337,1.730443,91.62296,95.38892
1229,3.6307344,1.726727,91.637146,95.3979
1230,3.6292481,1.7247032,91.65134,95.406876
1231,3.6189847,1.7209662,91.665474,95.41582
1232,3.6140099,1.7162956,91.679596,95.42475
1233,3.6089084,1.7144037,91.693695,95.43366
1234,3.6083858,1.7114491,91.707794,95.44256
1235,3.6030486,1.7088592,91.721886,95.45145
1236,3.601846,1.707337,91.735954,95.46033
1237,3.596163,1.7057452,91.750015,95.46919
1238,3.591817,1.7012769,91.764046,95.478035
1239,3.589637,1.6997516,91.778076,95.48687
1240,3.5845695,1.6965781,91.79208,95.4957
1241,3.5813549,1.6951526,91.80608,95.50451
1242,3.5797787,1.6917598,91.820076,95.51331
1243,3.575749,1.689757,91.834045,95.522095
1244,3.5700085,1.687401,91.848,95.53087
1245,3.5642962,1.6831578,91.86193,95.53963
1246,3.5636058,1.6801708,91.87586,95.54836
1247,3.5567284,1.677533,91.88977,95.55709
1248,3.5511703,1.6757495,91.90364,95.5658
1249,3.5454218,1.6745791,91.917496,95.57451
1250,3.540919,1.6736186,91.931335,95.58321
1251,3.5377502,1.6697152,91.94516,95.591896
1252,3.5354264,1.6685215,91.95897,95.60057
1253,3.528376,1.6643507,91.97277,95.60922
1254,3.5248926,1.663703,91.98654,95.617874
1255,3.5205657,1.6582935,92.00031,95.626495
1256,3.519414,1.655581,92.01407,95.63511
1257,3.5088475,1.6529167,92.02778,95.6437
1258,3.5080748,1.6499879,92.0415,95.65228
1259,3.5025725,1.6491194,92.05517,95.66086
1260,3.4982622,1.6459726,92.06885,95.66942
1261,3.4910154,1.6423376,92.08249,95.67796
1262,3.4895415,1.638088,92.09613,95.686485
1263,3.485229,1.6348283,92.10974,95.694984
1264,3.4817655,1.6341969,92.12335,95.70348
1265,3.4788249,1.6312757,92.13695,95.71197
1266,3.4722235,1.6280154,92.15052,95.720436
1267,3.4653964,1.6274347,92.16406,95.7289
1268,3.4624205,1.6259072,92.1776,95.73734
1269,3.458405,1.6240791,92.19112,95.7458
1270,3.4558055,1.6209128,92.20462,95.75423
1271,3.4493825,1.619611,92.218094,95.76264
1272,3.4474833,1.6173311,92.23157,95.77106
1273,3.4458787,1.6141183,92.245026,95.77945
1274,3.4400449,1.6126045,92.25848,95.787834
1275,3.4368265,1.6083167,92.271904,95.796196
1276,3.4330497,1.6062421,92.28533,95.80454
1277,3.4300816,1.604148,92.29873,95.81289
1278,3.4279575,1.6015466,92.31213,95.82121
1279,3.4241507,1.5993395,92.32551,95.82953
1280,3.422986,1.5982525,92.33889,95.83784
1281,3.4152753,1.5972922,92.35224,95.846146
1282,3.410403,1.5962542,92.36556,95.85444
1283,3.4060707,1.5912125,92.37888,95.862724
1284,3.404435,1.5906489,92.39218,95.870995
1285,3.398723,1.5877204,92.40547,95.87925
1286,3.396756,1.5828996,92.41874,95.887474
1287,3.391503,1.5815783,92.43199,95.8957
1288,3.3881104,1.5803057,92.44524,95.903915
1289,3.3794582,1.5799052,92.45844,95.91213
1290,3.378128,1.5775826,92.47164,95.92034
1291,3.3746238,1.5710427,92.48483,95.928505
1292,3.3709075,1.568531,92.49802,95.93666
1293,3.3680184,1.5678364,92.51116,95.94482
1294,3.3626418,1.5639467,92.524315,95.95296
1295,3.3574443,1.5617418,92.53744,95.96108
1296,3.3517613,1.5595917,92.55053,95.96919
1297,3.3473706,1.552901,92.563614,95.97727
1298,3.3438706,1.550576,92.57668,95.98533
1299,3.3387802,1.5495288,92.58973,95.993385
1300,3.336618,1.5467862,92.60276,96.001434
1301,3.3341074,1.5432413,92.61579,96.00945
1302,3.3311427,1.5416226,92.62882,96.01747
1303,3.3257358,1.5393376,92.641815,96.025475
1304,3.3143694,1.5372591,92.65477,96.03347
1305,3.3136349,1.5364105,92.667725,96.041466
1306,3.312684,1.5321397,92.68067,96.04942
1307,3.3070982,1.5303854,92.693596,96.05739
1308,3.3057783,1.5286548,92.70651,96.06534
1309,3.2989807,1.5263335,92.719406,96.073265
1310,3.296987,1.5239147,92.732285,96.08119
1311,3.2923954,1.5224326,92.74516,96.0891
1312,3.2873793,1.5203941,92.758,96.09701
1313,3.285075,1.5183598,92.77085,96.1049
1314,3.283355,1.514407,92.783676,96.11277
1315,3.2772229,1.511616,92.796486,96.12063
1316,3.27387,1.5108833,92.80928,96.128494
1317,3.2701583,1.5080544,92.82206,96.13634
1318,3.2658112,1.5053707,92.834816,96.144165
1319,3.263121,1.50464,92.84758,96.151985
1320,3.260229,1.5008007,92.86032,96.15979
1321,3.2575567,1.497767,92.87305,96.16757
1322,3.2550538,1.4964234,92.88577,96.175354
1323,3.249489,1.4939185,92.89847,96.18312
1324,3.248598,1.4906025,92.91116,96.19088
1325,3.243425,1.48816,92.92384,96.198616
1326,3.23712,1.4870561,92.936485,96.206345
1327,3.2353868,1.4843136,92.94914,96.214066
1328,3.2309132,1.4821055,92.96176,96.22177
1329,3.2269952,1.4799002,92.97438,96.22947
1330,3.2223346,1.4783857,92.98697,96.23716
1331,3.219718,1.4767001,92.99954,96.244835
1332,3.2166052,1.4761714,93.01212,96.25251
1333,3.2128675,1.4726843,93.02467,96.26017
1334,3.2098923,1.471485,93.037224,96.26782
1335,3.2053142,1.46927,93.04974,96.27546
1336,3.1980844,1.4664476,93.06224,96.28309
1337,3.194107,1.4662107,93.07472,96.29072
1338,3.1891677,1.4636638,93.08719,96.29832
1339,3.185999,1.4628444,93.09963,96.30593
1340,3.1832526,1.4587756,93.11208,96.313515
1341,3.1801739,1.4552331,93.1245,96.32108
1342,3.1765614,1.4532057,93.13692,96.328636
1343,3.1709344,1.4529377,93.14931,96.3362
1344,3.1660686,1.4495262,93.16168,96.343735
1345,3.1580422,1.447964,93.17403,96.35126
1346,3.1566586,1.4440768,93.18636,96.358765
1347,3.1549032,1.4427407,93.198685,96.36627
1348,3.150902,1.4420047,93.211006,96.37377
1349,3.1477678,1.4382042,93.223305,96.38125
1350,3.1444101,1.4360963,93.235596,96.38871
1351,3.1387672,1.4326298,93.247856,96.396164
1352,3.1369162,1.4319199,93.260124,96.4036
1353,3.1323872,1.4299624,93.27236,96.41104
1354,3.1278543,1.4275343,93.284584,96.418465
1355,3.1236346,1.4239,93.29679,96.42587
1356,3.119774,1.4226985,93.30898,96.433266
1357,3.1178408,1.4198296,93.32117,96.44065
1358,3.1113236,1.4189398,93.33332,96.44802
1359,3.107136,1.4166094,93.34547,96.45538
1360,3.1041756,1.4150846,93.35759,96.46275
1361,3.1005924,1.4129298,93.36971,96.47009
1362,3.0937965,1.4106499,93.38181,96.477425
1363,3.0926576,1.4092599,93.39389,96.48476
1364,3.0879085,1.4075316,93.40595,96.49208
1365,3.0870605,1.4062651,93.41803,96.4994
1366,3.081722,1.4016197,93.43007,96.50669
1367,3.0802526,1.399298,93.4421,96.51396
1368,3.0762563,1.3978919,93.45413,96.521225
1369,3.0731905,1.396668,93.46614,96.528496
1370,3.071447,1.3946863,93.47815,96.53574
1371,3.063754,1.3930657,93.49013,96.542984
1372,3.061286,1.3911723,93.50208,96.55022
1373,3.060165,1.3864648,93.514046,96.55743
1374,3.054128,1.3842145,93.525986,96.56463
1375,3.0517612,1.3819045,93.53791,96.57182
1376,3.0504205,1.3801428,93.549835,96.579
1377,3.0449212,1.3794918,93.56173,96.586174
1378,3.0429285,1.377381,93.57362,96.59334
1379,3.0357327,1.3759421,93.58549,96.60049
1380,3.03265,1.3744773,93.59734,96.607635
1381,3.031531,1.3724986,93.609184,96.61478
1382,3.0292497,1.3678977,93.621025,96.62189
1383,3.023338,1.367238,93.63284,96.629
1384,3.0170467,1.3637831,93.64463,96.636086
1385,3.0138676,1.3612124,93.65642,96.64316
1386,3.0130107,1.3600641,93.66819,96.65023
1387,3.0073385,1.3573313,93.67995,96.657295
1388,3.0045512,1.354787,93.69169,96.66434
1389,3.002102,1.3516439,93.70342,96.671364
1390,2.995151,1.3515503,93.715126,96.6784
1391,2.993482,1.3478924,93.72683,96.68541
1392,2.989578,1.3462052,93.73852,96.6924
1393,2.9888513,1.3451668,93.75019,96.6994
1394,2.9826167,1.341745,93.76185,96.706375
1395,2.9780638,1.3409295,93.7735,96.713356
1396,2.9776251,1.3396026,93.78513,96.72033
1397,2.9750788,1.335933,93.79676,96.727264
1398,2.9697802,1.333652,93.808365,96.73421
1399,2.967278,1.3335441,93.81996,96.74114
1400,2.963389,1.3299288,93.83154,96.74806
1401,2.9598935,1.3269311,93.84311,96.75496
1402,2.9580803,1.3256392,93.85467,96.761856
1403,2.9522212,1.3238536,93.86622,96.76874
1404,2.9500346,1.3213547,93.87774,96.77562
1405,2.947145,1.3209255,93.88925,96.78248
1406,2.942788,1.3171343,93.90076,96.78933
1407,2.9404101,1.3169855,93.91225,96.79617
1408,2.9340973,1.3138871,93.92371,96.80301
1409,2.9302366,1.3127888,93.935165,96.80984
1410,2.9281728,1.3094584,93.94661,96.81664
1411,2.9267166,1.308677,93.95804,96.82345
1412,2.9218018,1.3084097,93.96946,96.830246
1413,2.9184806,1.3058447,93.98086,96.83704
1414,2.9133878,1.3034931,93.992256,96.84382
1415,2.9082952,1.3028396,94.00362,96.85059
1416,2.9067688,1.3017011,94.01497,96.85736
1417,2.903982,1.2976904,94.02632,96.8641
1418,2.8950706,1.2958635,94.037636,96.870834
1419,2.8919928,1.2943938,94.04894,96.87757
1420,2.8905702,1.2923516,94.060234,96.88429
1421,2.8871074,1.2886727,94.07152,96.891
1422,2.8852816,1.2885796,94.082794,96.8977
1423,2.879005,1.2873299,94.09404,96.904396
1424,2.8774948,1.2858318,94.105286,96.91108
1425,2.875463,1.2852619,94.11652,96.917755
1426,2.8737254,1.2802761,94.12775,96.92442
1427,2.8690073,1.2779584,94.13896,96.93107
1428,2.86693,1.2770026,94.15017,96.937706
1429,2.8633008,1.2749773,94.16136,96.944336
1430,2.8599858,1.2713001,94.17254,96.95095
1431,2.8569493,1.2688805,94.1837,96.95755
1432,2.8516588,1.2672492,94.19484,96.96414
1433,2.8494337,1.266752,94.20598,96.97073
1434,2.848665,1.2656277,94.21712,96.97732
1435,2.8441248,1.2643818,94.22824,96.98389
1436,2.839045,1.2613506,94.239334,96.99045
1437,2.8374355,1.2594817,94.25043,96.997
1438,2.8337526,1.2585868,94.2615,97.00354
1439,2.8312652,1.2561882,94.27257,97.01008
1440,2.8278925,1.2522286,94.283615,97.01659
1441,2.8237014,1.2513794,94.294655,97.023094
1442,2.8223338,1.2502387,94.30569,97.029594
1443,2.818516,1.2482327,94.316696,97.03609
1444,2.815299,1.2450386,94.3277,97.04255
1445,2.805724,1.2437731,94.33867,97.04903
1446,2.803465,1.2416891,94.349625,97.05548
1447,2.8022609,1.2398642,94.36058,97.061935
1448,2.7965627,1.2373399,94.37151,97.06837
1449,2.7956018,1.2370461,94.38243,97.0748
1450,2.7900105,1.2358155,94.393326,97.08123
1451,2.786127,1.2331988,94.40421,97.08764
1452,2.7844908,1.2297335,94.41509,97.09404
1453,2.7820232,1.228736,94.42597,97.10043
1454,2.776599,1.2267658,94.43682,97.106804
1455,2.773579,1.224583,94.44766,97.113174
1456,2.7682543,1.2220091,94.45847,97.11954
1457,2.766073,1.220228,94.469284,97.12588
1458,2.7638395,1.2188983,94.48009,97.13222
1459,2.7631774,1.2169241,94.49088,97.13855
1460,2.7567298,1.2160637,94.50166,97.144875
1461,2.755412,1.2138491,94.51243,97.15118
1462,2.753093,1.2116389,94.52319,97.15748
1463,2.7470145,1.211439,94.53392,97.16377
1464,2.7444408,1.2085344,94.54465,97.17006
1465,2.7399216,1.2075725,94.55536,97.17634
1466,2.735812,1.2055795,94.56605,97.18261
1467,2.7352219,1.2022076,94.57674,97.18886
1468,2.7318115,1.2007283,94.58742,97.19511
1469,2.7293956,1.1998543,94.59808,97.20135
1470,2.7272773,1.1970633,94.608734,97.207565
1471,2.722764,1.1962306,94.61938,97.21379
1472,2.7189524,1.1933979,94.630005,97.219986
1473,2.7173185,1.1911376,94.64062,97.22618
1474,2.7146153,1.1896787,94.65122,97.232376
1475,2.7084622,1.1890823,94.66182,97.23856
1476,2.7051175,1.1863931,94.672386,97.24472
1477,2.7046945,1.1852138,94.68296,97.250885
1478,2.7005157,1.1843011,94.69351,97.25704
1479,2.698812,1.1784955,94.70406,97.26316
1480,2.690835,1.1780092,94.714584,97.269295
1481,2.6891494,1.1769114,94.7251,97.27541
1482,2.6840916,1.1749103,94.73558,97.28153
1483,2.6807668,1.1735756,94.74606,97.287636
1484,2.6785073,1.1724851,94.75653,97.29373
1485,2.6770399,1.1693343,94.767,97.29981
1486,2.6739635,1.1686225,94.77744,97.305885
1487,2.6720972,1.1670009,94.78788,97.31196
1488,2.6660912,1.1639795,94.79831,97.318016
1489,2.6654608,1.1630449,94.80872,97.32406
1490,2.663653,1.1600894,94.81914,97.33009
1491,2.658413,1.159704,94.82953,97.33612
1492,2.657437,1.1571568,94.83991,97.34213
1493,2.6556125,1.1555786,94.850296,97.34815
1494,2.6529243,1.1543286,94.860664,97.35415
1495,2.6449053,1.1517895,94.87099,97.360146
1496,2.6436224,1.1510001,94.881325,97.36613
1497,2.6394193,1.1474054,94.89165,97.37209
1498,2.6369655,1.1460812,94.90194,97.37805
1499,2.6329236,1.1445829,94.91223,97.384
1500,2.6305544,1.1419225,94.922516,97.389946
1501,2.6265259,1.1416008,94.932785,97.395874
1502,2.6237578,1.1396794,94.94304,97.40181
1503,2.6209693,1.1370218,94.95328,97.407715
1504,2.6166673,1.1349304,94.96351,97.41362
1505,2.6115997,1.1337922,94.97372,97.419525
1506,2.6094398,1.1305821,94.98391,97.4254
1507,2.6083705,1.1286743,94.994095,97.43127
1508,2.6059852,1.1269972,95.00429,97.43713
1509,2.603271,1.1252204,95.01446,97.44298
1510,2.6002772,1.1236477,95.02462,97.44882
1511,2.5963912,1.1219487,95.03476,97.45465
1512,2.594461,1.1198689,95.04491,97.46047
1513,2.592945,1.1182584,95.05504,97.46629
1514,2.5884905,1.1178894,95.06515,97.4721
1515,2.5874128,1.1153053,95.07526,97.4779
1516,2.5824926,1.1144955,95.08535,97.483696
1517,2.5802114,1.1121515,95.095436,97.48948
1518,2.5787244,1.1115434,95.10551,97.495255
1519,2.574761,1.1107541,95.11557,97.50104
1520,2.5718122,1.1101868,95.125626,97.506805
1521,2.5665565,1.1086419,95.13566,97.51257
1522,2.5612266,1.1061546,95.14567,97.518326
1523,2.557973,1.105119,95.15566,97.52407
1524,2.5556293,1.1029251,95.16564,97.529816
1525,2.5551093,1.1010016,95.17563,97.53554
1526,2.5531669,1.1007456,95.18561,97.54127
1527,2.5487604,1.0967098,95.19557,97.546974
1528,2.5461648,1.0964848,95.20552,97.55267
1529,2.542778,1.0942618,95.21546,97.558365
1530,2.5362027,1.0924181,95.22537,97.56403
1531,2.5330648,1.0897552,95.235275,97.5697
1532,2.5306058,1.0884056,95.24516,97.57536
1533,2.5253627,1.0871983,95.255035,97.581024
1534,2.5232089,1.0853969,95.2649,97.58667
1535,2.519023,1.08351,95.27475,97.59231
1536,2.5164373,1.0817949,95.28458,97.59793
1537,2.5141068,1.0811089,95.294395,97.60356
1538,2.5100486,1.0808078,95.30421,97.60918
1539,2.5085363,1.0786341,95.31401,97.614784
1540,2.506509,1.0776981,95.32381,97.620384
1541,2.5044963,1.0760689,95.33359,97.625984
1542,2.500402,1.0735393,95.34336,97.63158
1543,2.4972868,1.0706475,95.35312,97.63714
1544,2.4960237,1.0690466,95.36288,97.64269
1545,2.4942746,1.0685654,95.37263,97.64825
1546,2.4875982,1.0657735,95.382355,97.65379
1547,2.486953,1.0645531,95.39207,97.65933
1548,2.4851632,1.061944,95.40177,97.664856
1549,2.4831662,1.061774,95.411476,97.67038
1550,2.478843,1.0590256,95.42117,97.67589
1551,2.4741054,1.0584868,95.43083,97.68139
1552,2.4709263,1.0574392,95.4405,97.68688
1553,2.469612,1.0547895,95.45014,97.692375
1554,2.466664,1.0536971,95.459785,97.697845
1555,2.466008,1.0523612,95.46943,97.703316
1556,2.458598,1.0506483,95.47903,97.708786
1557,2.4569216,1.0495872,95.48863,97.71424
1558,2.4532578,1.0486748,95.498215,97.71969
1559,2.4527655,1.0454004,95.507805,97.72513
1560,2.4513345,1.0431697,95.51739,97.730545
1561,2.4449234,1.0420355,95.52695,97.73597
1562,2.4427052,1.039901,95.53649,97.74138
1563,2.4395301,1.0384504,95.54603,97.74678
1564,2.4374938,1.0376171,95.55555,97.752174
1565,2.434198,1.0363864,95.56507,97.75756
1566,2.4326205,1.0342577,95.57458,97.76295
1567,2.4313877,1.0319071,95.58408,97.76831
1568,2.4258108,1.030688,95.59356,97.773674
1569,2.4238098,1.0283844,95.603035,97.77903
1570,2.4220684,1.0273696,95.612495,97.78437
1571,2.4205768,1.0271313,95.62195,97.78971
1572,2.4167976,1.0259267,95.6314,97.795044
1573,2.4134517,1.0245584,95.64082,97.80038
1574,2.4091797,1.0221817,95.650246,97.80569
1575,2.4077668,1.02067,95.65966,97.811005
1576,2.4036741,1.0196576,95.66905,97.8163
1577,2.3992262,1.016391,95.67844,97.82159
1578,2.3985338,1.0152484,95.687805,97.82686
1579,2.395929,1.0137109,95.697174,97.83213
1580,2.392414,1.0120137,95.70652,97.8374
1581,2.3907037,1.0099666,95.715866,97.84264
1582,2.386681,1.0084082,95.7252,97.84789
1583,2.3825543,1.0083613,95.734505,97.85313
1584,2.3807006,1.0070943,95.743805,97.85837
1585,2.3780618,1.0053461,95.753105,97.8636
1586,2.3758304,1.0042981,95.76239,97.86882
1587,2.3734915,1.0028541,95.77166,97.87403
1588,2.3705754,1.0007503,95.78092,97.879234
1589,2.3636012,0.99964714,95.79017,97.88444
1590,2.3624687,0.9972895,95.7994,97.889626
1591,2.3597734,0.99429625,95.808624,97.89479
1592,2.35824,0.99299556,95.81783,97.89995
1593,2.3553622,0.9917561,95.82704,97.90511
1594,2.3509572,0.9905981,95.836235,97.91026
1595,2.3496294,0.988374,95.845406,97.915405
1596,2.3438303,0.98730457,95.854576,97.92053
1597,2.3406963,0.9852098,95.863716,97.925644
1598,2.3380346,0.98441595,95.872856,97.93077
1599,2.3368232,0.98298734,95.88198,97.935875
1600,2.3324447,0.9820826,95.8911,97.94099
1601,2.3293328,0.97955304,95.9002,97.94608
1602,2.324952,0.9768502,95.90929,97.951164
1603,2.324369,0.9756761,95.91837,97.95624
1604,2.319774,0.97511464,95.92744,97.96131
1605,2.319024,0.97490156,95.9365,97.96638
1606,2.3137434,0.97337306,95.94554,97.971436
1607,2.3128896,0.96902305,95.95458,97.97647
1608,2.310874,0.968371,95.96361,97.981514
1609,2.3091083,0.9668858,95.972626,97.986534
1610,2.3070529,0.9647511,95.98164,97.991554
1611,2.3031209,0.96300685,95.99065,97.99657
1612,2.300683,0.9606113,95.99964,98.00156
1613,2.295219,0.9601099,96.008606,98.00655
1614,2.292662,0.9585916,96.01757,98.01154
1615,2.2899718,0.9576805,96.02651,98.01652
1616,2.2869358,0.95710874,96.03545,98.02149
1617,2.2852616,0.95334244,96.04438,98.02645
1618,2.2807603,0.95232135,96.0533,98.03141
1619,2.2778518,0.95110476,96.0622,98.036354
1620,2.2754278,0.9498516,96.07109,98.04129
1621,2.2737677,0.94802153,96.07998,98.04622
1622,2.2722921,0.9474221,96.08886,98.05114
1623,2.26916,0.9463267,96.097725,98.05607
1624,2.2661123,0.9452418,96.10658,98.06098
1625,2.2636352,0.94394255,96.115425,98.06589
1626,2.26285,0.9418056,96.124275,98.070786
1627,2.2594693,0.9395462,96.13311,98.075676
1628,2.2571788,0.938137,96.14193,98.08055
1629,2.2495794,0.93681383,96.15073,98.08543
1630,2.249101,0.9364341,96.159515,98.09029
1631,2.2464666,0.93517655,96.16829,98.09515
1632,2.24567,0.93336487,96.17707,98.10001
1633,2.2415664,0.9320055,96.18584,98.10485
1634,2.2365925,0.92940104,96.19457,98.10969
1635,2.2354438,0.92909527,96.203316,98.11452
1636,2.2347262,0.9263556,96.21204,98.11934
1637,2.2337847,0.92527384,96.22078,98.12415
1638,2.2292404,0.92289615,96.22949,98.12896
1639,2.2290752,0.92127687,96.2382,98.13375
1640,2.2245288,0.92096347,96.246895,98.13854
1641,2.220138,0.91848034,96.25557,98.14332
1642,2.2177565,0.91824543,96.26424,98.14809
1643,2.216012,0.91702956,96.27289,98.15286
1644,2.213763,0.9143932,96.28155,98.157616
1645,2.209089,0.9139969,96.29018,98.16237
1646,2.2065659,0.9121278,96.298805,98.167114
1647,2.2041385,0.91091305,96.30742,98.171844
1648,2.2040257,0.9096668,96.316025,98.176575
1649,2.1973417,0.9077673,96.324615,98.181305
1650,2.196583,0.9070009,96.333206,98.18601
1651,2.1940389,0.90536016,96.341774,98.19073
1652,2.1909292,0.90444493,96.35034,98.19543
1653,2.1875343,0.90238965,96.35889,98.20012
1654,2.1842241,0.9011398,96.36743,98.2048
1655,2.1814628,0.89902335,96.375946,98.20947
1656,2.180409,0.89849615,96.38447,98.21415
1657,2.177043,0.89693195,96.39298,98.21881
1658,2.1753285,0.8947574,96.40148,98.223465
1659,2.1741443,0.8929825,96.40998,98.2281
1660,2.172306,0.89280486,96.41847,98.23275
1661,2.1697378,0.8907246,96.42695,98.23737
1662,2.1667125,0.888571,96.43541,98.242
1663,2.1648536,0.8879225,96.44387,98.24662
1664,2.1583345,0.88689893,96.4523,98.251236
1665,2.1560397,0.88559264,96.46074,98.25583
1666,2.1557398,0.88470435,96.46916,98.26043
1667,2.1550803,0.8829342,96.47758,98.26503
1668,2.1489513,0.8823325,96.48597,98.269615
1669,2.1483378,0.8803958,96.49437,98.27419
1670,2.1443594,0.87805265,96.50275,98.27877
1671,2.1420314,0.87667304,96.51112,98.283325
1672,2.1391485,0.87572557,96.519485,98.28787
1673,2.1371531,0.8735133,96.52783,98.29242
1674,2.1346722,0.8730713,96.53617,98.29696
1675,2.1322734,0.87270355,96.54451,98.30149
1676,2.1258798,0.87031823,96.55281,98.30602
1677,2.1246798,0.8680888,96.56112,98.31053
1678,2.1235442,0.8664246,96.56942,98.31505
1679,2.1182885,0.8646822,96.5777,98.31954
1680,2.117175,0.864432,96.585976,98.32404
1681,2.1131015,0.86239004,96.59424,98.32854
1682,2.1121507,0.8605278,96.602486,98.333015
1683,2.1082096,0.85930586,96.61072,98.33748
1684,2.1068056,0.8581154,96.61896,98.34194
1685,2.1031573,0.8567868,96.627174,98.3464
1686,2.1016438,0.8545131,96.63539,98.35085
1687,2.0979133,0.8540592,96.643585,98.355286
1688,2.0948505,0.85372955,96.65178,98.359726
1689,2.0938141,0.8523498,96.659966,98.36416
1690,2.091112,0.85172063,96.668144,98.36858
1691,2.0869317,0.84956837,96.6763,98.37299
1692,2.0848618,0.84907126,96.68444,98.37742
1693,2.0839088,0.84615177,96.69259,98.38182
1694,2.081792,0.8447434,96.70073,98.386215
1695,2.0778658,0.843004,96.70885,98.3906
1696,2.0749047,0.8416432,96.71696,98.39498
1697,2.0723317,0.83998245,96.72505,98.399345
1698,2.0708463,0.83921325,96.73315,98.40371
1699,2.0688088,0.83791715,96.74123,98.40807
1700,2.0677936,0.8361519,96.749306,98.412415
1701,2.0648656,0.83574355,96.75738,98.41676
1702,2.0627317,0.8352725,96.765434,98.42111
1703,2.0596611,0.8337142,96.77348,98.425446
1704,2.0573742,0.8318021,96.781525,98.42978
1705,2.0541103,0.8315763,96.78956,98.4341
1706,2.0530155,0.8292345,96.79758,98.438416
1707,2.0527298,0.8288445,96.8056,98.442726
1708,2.0479593,0.82690436,96.813614,98.44702
1709,2.044614,0.8253447,96.8216,98.45132
1710,2.041189,0.8244116,96.829575,98.455605
1711,2.038859,0.8230528,96.83755,98.45988
1712,2.0375867,0.82270604,96.84551,98.46416
1713,2.0361373,0.821063,96.85346,98.46842
1714,2.031739,0.819512,96.86141,98.47269
1715,2.0283122,0.8183657,96.86933,98.476944
1716,2.0262048,0.8180813,96.87724,98.4812
1717,2.024634,0.81617373,96.88516,98.48544
1718,2.0199227,0.8145958,96.89306,98.48968
1719,2.0184376,0.8143659,96.90094,98.49391
1720,2.015139,0.8131997,96.90881,98.49814
1721,2.0140288,0.81178725,96.91669,98.502365
1722,2.0124087,0.8090606,96.924545,98.50657
1723,2.0098846,0.80775535,96.9324,98.51078
1724,2.0071073,0.8071899,96.94025,98.51497
1725,2.0047874,0.80515397,96.94808,98.51916
1726,2.003778,0.8038699,96.95592,98.52334
1727,1.9996525,0.8017176,96.96374,98.527504
1728,1.9970104,0.8003346,96.97153,98.53167
1729,1.992609,0.79937464,96.97932,98.53582
1730,1.9908205,0.7987255,96.9871,98.53998
1731,1.9892098,0.7959979,96.994865,98.54411
1732,1.9869058,0.7958228,97.00263,98.54825
1733,1.9852397,0.7946951,97.01039,98.55238
1734,1.9826471,0.79318523,97.018135,98.55651
1735,1.9804014,0.7926702,97.02587,98.56063
1736,1.979285,0.79114544,97.0336,98.56475
1737,1.9789289,0.7893924,97.04133,98.56885
1738,1.9724101,0.78816646,97.04905,98.57295
1739,1.9714549,0.7868011,97.05675,98.57705
1740,1.9680121,0.78600174,97.06444,98.58113
1741,1.9644797,0.7851315,97.07211,98.58521
1742,1.9601628,0.782558,97.07979,98.58929
1743,1.9576024,0.78196555,97.087425,98.59335
1744,1.9560724,0.781213,97.09508,98.59741
1745,1.9536,0.78045696,97.102715,98.60148
1746,1.9495752,0.77841747,97.11033,98.60552
1747,1.9482007,0.77806365,97.11794,98.609566
1748,1.9466165,0.77605784,97.12555,98.6136
1749,1.945026,0.7754448,97.133156,98.61764
1750,1.9412788,0.774312,97.14075,98.62166
1751,1.9382071,0.7733652,97.148315,98.62568
1752,1.9364904,0.7728997,97.155876,98.6297
1753,1.9362019,0.77051926,97.16344,98.63371
1754,1.9308741,0.7696632,97.17099,98.63771
1755,1.930049,0.7688025,97.178535,98.641716
1756,1.9257915,0.7674867,97.18606,98.645706
1757,1.9251084,0.76436335,97.19358,98.64967
1758,1.9237971,0.76429117,97.2011,98.65365
1759,1.9211237,0.76218224,97.20862,98.65761
1760,1.9194971,0.76079005,97.216125,98.66157
1761,1.915763,0.7602062,97.22361,98.66552
1762,1.9151947,0.7592631,97.23109,98.66947
1763,1.9117644,0.758469,97.23856,98.673416
1764,1.9099625,0.75609666,97.24603,98.677345
1765,1.9067739,0.7557501,97.25349,98.681274
1766,1.9050269,0.75493836,97.260925,98.6852
1767,1.9034075,0.75390095,97.268364,98.689125
1768,1.901526,0.75244087,97.2758,98.69304
1769,1.894497,0.75070524,97.2832,98.69694
1770,1.8942934,0.7497715,97.29061,98.700836
1771,1.891757,0.74785393,97.298004,98.70473
1772,1.8909085,0.7475657,97.3054,98.70862
1773,1.8890097,0.7457447,97.31278,98.7125
1774,1.8853154,0.74466133,97.32014,98.71637
1775,1.8833452,0.74367946,97.32751,98.72024
1776,1.8793463,0.742889,97.33484,98.7241
1777,1.8759131,0.7420666,97.34217,98.72796
1778,1.8742402,0.7396671,97.349495,98.731804
1779,1.8707556,0.7391082,97.35682,98.73565
1780,1.8690172,0.7386431,97.36411,98.73948
1781,1.8680644,0.7358488,97.371414,98.74331
